Product_ID,Product_Name,Product_Group,Primary_Category,Street_Address,Locality,Region,Mailing_Address,Postal_Code,Website,Facebook,Twitter,Latitude,Longitude,
4539512,Ramada by Wyndham Northern Grand Hotel & Conference Centre (formerly Northern Grand Hotel),Accommodation,Accom - Motel,9830-100th Ave,Fort St. John,Northern British Columbia,9830 100 Ave,V1J1Y5,https://northerngrand.com/,https://www.facebook.com/Northern-Grand-Hotel-851881141566615/,,56.24657,-120.8449,
4553131,"Shangri-La Hotel, Vancouver",Accommodation,Accom - Hotel,1128 West Georgia St,Vancouver,Vancouver Coast & Mountains,1128 West Georgia Street,V6E0A8,http://www.shangri-la.com/vancouver,http://www.facebook.com/ShangriLaVan,http://twitter.com/shangrila_van,49.28584,-123.1238,
4539768,Executive Inn at Whistler Village,Accommodation,Accom - Hotel,4250 Village Stroll,Whistler,Vancouver Coast & Mountains,4250 Village Stroll,V0N1B4,https://executiveinnwhistler.com/,,,50.11415,-122.9552,
4539784,Island View Lodge,Accommodation,Accom - Motel,6255 Marine Ave,Powell River,Vancouver Coast & Mountains,6255 Marine Ave,V8A4K6,http://www.islandviewlodge.ca/,,,49.87489,-124.5513,
4539929,Fairmont Empress,Accommodation,Accom - Motel,721 Government St,Victoria,Vancouver Island,721 Government Street,V8W1W5,http://www.fairmont.com/empress,http://www.facebook.com/fairmontempress,http://www.twitter.com/fairmontempress,48.42209,-123.3678,
4539726,Best Western PLUS Regency Inn & Conference Centre,Accommodation,Accom - Hotel,32110 Marshall Rd,Abbotsford,Vancouver Coast & Mountains,32110 Marshall Rd,V2T1A1,https://www.bestwestern.com/en_US/book/hotel-rooms.62072.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:62072,http://www.facebook.com/BWRegencyPlusAbbotsfordBC,http://twitter.com/bwregency,49.03785,-122.3351,
900300149,Snaw Naw As Campground,Accommodation,Accom - Campground/RV Parks,101 Snaw-Naw-As Road,Lantzville,Vancouver Island,101 Snaw-Naw-As Rd,V0R2H0,https://www.snawnawascampground.ca/,,,49.25372,-124.1251,
4539926,Days Inn Victoria on the Harbour,Accommodation,Accom - Motel,427 Belleville St,Victoria,Vancouver Island,427 Belleville St,V8V1X3,https://www.daysinnvictoria.com/,https://www.facebook.com/Days-Inn-Victoria-On-The-Harbour-133063363388041/,http://twitter.com/daysinnvictoria,48.42112,-123.373,
4539247,Brentwood Bay Resort & Spa,Accommodation,Accom - Motel,849 Verdier Ave,Victoria,Vancouver Island,849 Verdier Ave Brentwood Bay,V8M1C5,http://www.brentwoodbayresort.com,http://www.facebook.com/brentwoodbayresort,http://www.twitter.com/brentwoodresort,48.57775,-123.4645,
4540832,Mulvehill Creek Wilderness Inn & Wedding Chapel,Accommodation,Accom - B&B,4200 Off Hwy 23 South,Revelstoke,Kootenay Rockies,1220-4200 Highway 23 South,V0E2S0,https://www.facebook.com/wildernessretreat/,http://www.facebook.com/mulvehillcreek,,50.85271,-118.1153,
4540386,Vancouver Airport Marriott,Accommodation,Accom - Motel,7571 Westminster Hwy,Richmond,Vancouver Coast & Mountains,7571 Westminster Highway,V6X1A3,http://www.marriott.com/hotels/travel/yvrsa-vancouver-airport-marriott-hotel/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,https://www.facebook.com/MarriottYVR,http://twitter.com/marriottyvr,49.17043,-123.1409,
4540664,Prestige Kamloops Hotel,Accommodation,Accom - Hotel;Accom - Motel,1810 Rogers Pl,Kamloops,Thompson Okanagan,1810 Rogers Pl,V1S1T7,https://www.prestigehotelsandresorts.com/locations/kamloops/,http://www.facebook.com/pages/Pacific-Host-Inn-and-Suites-Kamloops/170710286303731,https://twitter.com/choicehotels,50.65282,-120.3704,
4541214,Super 8 by Wyndham Osoyoos,Accommodation,Accom - Hotel;Accom - Motel,9130 Main St,Osoyoos,Thompson Okanagan,9130 Main St,V0H1V2,https://www.wyndhamhotels.com/super-8/osoyoos-british-columbia/super-8-osoyoos/overview?CID=LC:SE::GGL:RIO:National:21053&iata=00093796,,,49.03514,-119.4731,
4545062,Oswego Hotel,Accommodation,Accom - Motel,500 Oswego St,Victoria,Vancouver Island,500 Oswego St,V8V5C1,https://www.oswegohotelvictoria.com/,https://www.facebook.com/oswegohotel,https://twitter.com/OswegoVictoria,48.42062,-123.3756,
4539888,Malahat Bungalows Motel,Accommodation,Accom - Motel,P.O. Box 48 300 Trans Can Hwy,Malahat,Vancouver Island,300 Trans Canada Highway,V0R2L0,http://www.malahatbungalows.com/,,,48.54582,-123.5647,
4553479,The Coast Fraser Inn,Accommodation,Accom - Motel,285 Donald Rd,Williams Lake,Cariboo Chilcotin Coast,285 Donald Rd,V2G4K4,https://www.coasthotels.com/hotels/bc/williams_lake/coast-fraser-inn/,https://www.facebook.com/Coastfraserinn,,52.13667,-122.1354,
900300257,Grizzly Lodge - Scotch Creek,Accommodation,Accom - Resort,Scotch Creek Forest Service Road,Scotch Creek,Thompson Okanagan,Scotch Creek Forest Service Rd 670 48km,V0E3L0,https://grizzlylodge.ca/,,,51.17558,-119.311,
4540331,Ramada Limited (100 Mile House),Accommodation,Accom - Motel,917 Alder Rd,100 Mile House,Cariboo Chilcotin Coast,917 Alder Ave.,V0K2E0,https://www.wyndhamhotels.com/ramada/100-mile-house-british-columbia/ramada-100-mile-house/rooms-rates,,,51.63085,-121.2999,
4540391,Hilton Vancouver Downtown,Accommodation,Accom - Hotel,433 Robson St,Vancouver,Vancouver Coast & Mountains,433 Robson Street,V6B6L9,https://www.hilton.com/en/hotels/yvrwghh-hilton-vancouver-downtown/,https://www.facebook.com/hiltonvancouverdowntown/,,49.27991,-123.1171,
4540136,Best Western King George Inn & Suites,Accommodation,Accom - Motel,8033 King George Blvd,Surrey,Vancouver Coast & Mountains,8033 King George Blvd,V3W5B4,http://www.bestwesternsurrey.com/,http://www.facebook.com/BWKingGeorgeInn,,49.1486,-122.8463,
4540124,Hampton Inn by Hilton Kamloops,Accommodation,Accom - Hotel;Accom - Motel,1245 Rogers Way,Kamloops,Thompson Okanagan,1245 Rogers Way,V1S1R9,http://hamptoninn3.hilton.com/en/hotels/british-columbia/hampton-inn-by-hilton-kamloops-KAMBCHX/index.html,https://www.facebook.com/pages/Hampton-Inn-by-Hilton-Kamloops/180767468648835,,50.6512,-120.3722,
4541918,Summerland Waterfront Resort,Accommodation,Accom - Hotel,13011 Lakeshore Dr S,Summerland,Thompson Okanagan,13011 Lakeshore Dr S,V0H1Z1,https://summerlandresorthotel.com/,https://www.facebook.com/SummerlandResort,http://twitter.com/SWRHotel,49.60131,-119.6532,
4539668,Ramada Inn -  Golden,Accommodation,Accom - Motel,1311 12 St N Trans-Canada Hwy 1,Golden,Kootenay Rockies,1311 12th St N,V0A1H1,http://www.ramadagolden.com/,,,51.31304,-116.9708,
4542023,Tumbler Ridge Hotel & Suites,Accommodation,Accom - Hotel,360 Northgate Dr,Tumbler Ridge,Northern British Columbia,360 Northgate Drive,V0C2W0,https://thetrhotel.com/,,,55.1283,-120.9976,
4540719,Alpine Meadows Lodge,Accommodation,Accom - B&B;Accom - Cabin/Cottage,717 Elk Rd,Golden,Kootenay Rockies,717 Elk Road,V0A1H0,https://alpinemeadowslodge.com/,,http://twitter.com/alpmeadow,51.28352,-116.9752,
4539922,Embassy Inn,Accommodation,Accom - Motel,520 Menzies St,Victoria,Vancouver Island,520 Menzies St,V8V2H4,http://www.embassyinn.ca/,,,48.41953,-123.3718,
4555155,Sunrise Ridge Waterfront Resort,Accommodation,Accom - Cabin/Cottage,1175 Resort Dr,Parksville,Vancouver Island,1175 Resort Dr,V9P2E3,https://www.sunriseridge.ca/,https://www.facebook.com/SunriseRidgeResort,http://twitter.com/Sunrise_Ridge,49.30902,-124.2631,
4541509,Bighorn Meadows Resort,Accommodation,Accom - Motel,"10 Bighorn Boulevard, P.O. Box 571",Radium Hot Springs,Kootenay Rockies,10 Bighorn Blvd. PO Box 571,V0A1M0,https://www.bighornmeadows.com/,https://www.facebook.com/BighornMeadowsResort/,https://twitter.com/bighornmeadows,50.6152,-116.0809,
4540772,Heathergate Cottage & Guest Suites,Accommodation,Accom - B&B,122 Simcoe St,Victoria,Vancouver Island,122 Simcoe St,V8V1K4,http://www.victoria-vacationrentals.com/,,,48.41965,-123.3824,
4539941,Hotel Zed - Victoria,Accommodation,Accom - Hotel;Accom - Motel,3110 Douglas St,Victoria,Vancouver Island,3110 Douglas St,V8Z3K4,https://www.hotelzed.com/zed-victoria/rooms/,https://www.facebook.com/HotelZED,https://twitter.com/thehotelzed,48.44594,-123.3717,
4544466,The Villa at Hester Creek,Accommodation,Accom - Cabin/Cottage;A&A - Attractions;A&A - Restaurants,877 Road 8,Oliver,Thompson Okanagan,877 Road 8,V0H1T0,http://www.hestercreek.com,,http://twitter.com/hestercreek,49.14177,-119.598,
4541096,Bedford Regency Hotel,Accommodation,Accom - Hotel,1140 Government St,Victoria,Vancouver Island,1140 Government St,V8W1Y2,http://www.bedfordregency.com,,,48.42541,-123.3678,
4555568,Comfort Inn & Suites Surrey,Accommodation,Accom - Hotel,8255 166th St,Surrey,Vancouver Coast & Mountains,8255 166 St,V4N5R8,http://www.comfortinnsurrey.com,,,49.1525,-122.7622,
4540790,Misty Meadows B&B,Accommodation,Accom - B&B,2627 Bukin Dr E,Victoria,Vancouver Island,2627 Bukin Dr E,V9E1H4,http://www.mistymeadows.com,,,48.49694,-123.4657,
4540440,Lord Stanley Suites on the Park,Accommodation,Accom - Hotel,1889 Alberni St,Vancouver,Vancouver Coast & Mountains,The Lord Stanley 1889 Alberni St,V6G3G7,http://www.lordstanley.com/,https://www.facebook.com/pages/Lord-Stanley-Suites-on-the-Park/143302312495185,http://twitter.com/LStanleySuites,49.29311,-123.1351,
4543488,Chaunigan Lake Lodge,Accommodation,Accom - Cabin/Cottage;Accom - Guest Ranch;A&A - Activities,7420 Vedan-Elkin Lake Rd,Nemaiah Valley,Cariboo Chilcotin Coast,"H4PC+6W, Cariboo J",V0L1K0,http://www.chauniganlodge.com,https://www.facebook.com/chauniganlodge,,51.58564,-123.8773,
4540548,Days Inn Penticton & Conference Centre,Accommodation,Accom - Hotel;Accom - Motel,152 Riverside Dr,Penticton,Thompson Okanagan,152 Riverside Dr,V2A5Y4,https://www.daysinnpenticton.ca/,https://www.facebook.com/DaysInnPenticton,,49.49837,-119.6127,
4540273,Riverside Resort,Accommodation,Accom - Cabin/Cottage;Accom - Campground/RV Parks,8018 Mons Rd,Whistler,Vancouver Coast & Mountains,8018 Mons Rd,V0N1B8,http://www.parkbridge.com/en-ca/rv-cottages/riverside-resort,https://www.facebook.com/riversidewhistler/,,50.13675,-122.9523,
4541066,Hope Inn and Suites,Accommodation,Accom - Motel,377 Old Hope Princeton Way,Hope,Vancouver Coast & Mountains,377 Old Hope Princeton Way,V0X1L0,http://www.hopeinnandsuites.com/,,,49.37534,-121.4362,
4541889,Days Inn & Suites - Langley,Accommodation,Accom - Hotel,20250 Logan Ave,Langley,Vancouver Coast & Mountains,20250 Logan Ave,V3A4L6,https://www.wyndhamhotels.com/en-ca/days-inn/langley-british-columbia/days-inn-and-suites-langley/overview,http://www.facebook.com/pages/Days-Inn-Suites-Langley/7542486085,,49.10902,-122.6615,
4540743,Blackcomb Springs Suites,Accommodation,Accom - Motel,4899 Painted Cliff Rd,Whistler,Vancouver Coast & Mountains,4899 Painted Cliff Rd,V0N1B4,https://www.blackcombspringssuites.ca/,https://www.facebook.com/CoastWhistler,http://twitter.com/coastwhistler,50.11375,-122.9406,
4541518,Glacier Mountain Lodge,Accommodation,Accom - Hotel,869 Shell Rd Yellowhead Hwy 5,Blue River,Thompson Okanagan,849 Shell Road (Yellowhead Highway #5) P.O. Box 27,V0E1J0,http://www.glaciermountainlodge.com/,,,52.10891,-119.3103,
4540636,Sandman Hotel Victoria,Accommodation,Accom - Hotel;Accom - Motel,2852 Douglas St,Victoria,Vancouver Island,2852 Douglas St,V8T4M5,https://www.sandmanhotels.com/locations/british-columbia/victoria/hotels/victoria-vic,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,48.43946,-123.3684,
4540248,The Plaza Hotel,Accommodation,Accom - Hotel;Accom - Motel,405 Victoria St,Kamloops,Thompson Okanagan,405 Victoria St,V2C2A9,http://www.theplazahotel.ca,https://www.facebook.com/pages/The-Plaza-Hotel-Kamloops/132123826858865,https://twitter.com/plazakamloops,50.67575,-120.3317,
4540297,Coast Hillcrest Hotel,Accommodation,Accom - Hotel,2100 Oak Dr,Revelstoke,Kootenay Rockies,2100 Oak Drive,V0E2S0,https://www.coasthotels.com/hotels/bc/revelstoke/coast-hillcrest-hotel/,,,50.99529,-118.163,
4539645,Sandman Hotel Penticton,Accommodation,Accom - Hotel;Accom - Motel,939 Burnaby Ave. W,Penticton,Thompson Okanagan,939 Burnaby Ave,V6A1G7,https://www.sandmanhotels.com/locations/british-columbia/penticton/hotels/penticton-pen,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,49.49719,-119.6093,
4539405,Sunset Motel - Creston,Accommodation,Accom - Motel,2705 Canyon St (Hwy 3),Creston,Kootenay Rockies,2705 3 Hwy,V0B1G1,https://www.facebook.com/Sunset-Motel-190608477710614/,,,49.09527,-116.4922,
4539548,Sandman Inn Vernon,Accommodation,Accom - Hotel;Accom - Motel,4201-32nd St.,Vernon,Thompson Okanagan,4201 32 St,V1T5P3,https://www.sandmanhotels.com/locations/british-columbia/vernon/hotels/vernon-ver,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,50.27303,-119.2732,
4539935,Victoria Regent Waterfront Hotel & Suites,Accommodation,Accom - Motel,1234 Wharf St,Victoria,Vancouver Island,1234 Wharf St,V8W3H9,http://www.victoriaregent.com,https://www.facebook.com/VictoriaRegentHotel,https://twitter.com/vicregenthotel,48.42657,-123.3708,
4541061,Adara Hotel,Accommodation,Accom - Motel,4122 Village Green,Whistler,Vancouver Coast & Mountains,4122 Village Green,V0N1B4,http://www.adarahotel.com,https://www.facebook.com/AdaraHotel,https://twitter.com/AdaraHotel,50.11411,-122.9567,
4539497,Sandman Hotel & Suites Prince George,Accommodation,Accom - Hotel,1650 Central St,Prince George,Northern British Columbia,1650 Central St E,V2M3C2,https://www.sandmanhotels.com/prince-george,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,53.90874,-122.781,
4540332,Sandman Hotel Quesnel,Accommodation,Accom - Hotel;Accom - Motel,940 Chew Ave,Quesnel,Cariboo Chilcotin Coast,940 Chew Rd,V2J6R8,https://www.sandmanhotels.com/locations/british-columbia/quesnel/hotels/quesnel-que,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,52.96376,-122.4423,
4539459,Sandman Inn Terrace,Accommodation,Accom - Hotel;Accom - Motel,4828 Hwy 16W,Terrace,Northern British Columbia,4828 Highway 16 West,V8G1L6,https://www.sandmanhotels.com/locations/british-columbia/terrace/hotels/terrace-ter,http://www.facebook.com/sandmanhotelgroup,http://twitter.com/sandmanhotels,54.51588,-128.6007,
4539822,Hyatt Regency Vancouver,Accommodation,Accom - Motel,655 Burrard St,Vancouver,Vancouver Coast & Mountains,655 Burrard Street,V6C2R7,http://hyattregencyvancouver.com,http://www.facebook.com/hyattvancouver,http://twitter.com/hyattvancouver,49.28512,-123.1206,
4540152,Best Western PLUS Valemount Inn & Suites,Accommodation,Accom - Hotel,1950 Hwy 5S,Valemount,Thompson Okanagan,1950 Highway 5 S,V0E2Z0,http://www.bestwesternvalemount.com,http://www.facebook.com/BWPlusValemountInnSuitesValemount,,52.81588,-119.2691,
4540698,Quality Inn & Suites (formerly Clearwater Lodge),Accommodation,Accom - Hotel,360 Eden Rd,Clearwater,Thompson Okanagan,360 Eden Rd,V0E1N1,https://www.choicehotels.com/en-nz/british-columbia/clearwater/quality-inn-hotels/cnb83?mc=llrscncn&pmf=canada&checkInDate=2022-10-26&checkOutDate=2022-10-27,,,51.65157,-120.0421,
4541415,Sheraton Vancouver Guildford Hotel,Accommodation,Accom - Motel,15269 - 104th Ave,Surrey,Vancouver Coast & Mountains,15269 104 Ave,V3R1N5,http://www.marriott.com/yvrsi,http://www.facebook.com/sheratonguildford,http://twitter.com/sheratongldfrd,49.19162,-122.7975,
4539766,Whistler Village Inn & Suites,Accommodation,Accom - Motel,4429 Sundial Pl,Whistler,Vancouver Coast & Mountains,4429 Sundial Pl Whistler/Blackcomb,V0N1B4,http://www.whistlervillageinnandsuites.com/,https://www.facebook.com/WhistlerVillageInn,,50.11435,-122.9546,
4540587,Ocean Wilderness Inn,Accommodation,Accom - B&B,9171 West Coast Rd,Sooke,Vancouver Island,9171 West Coast Rd,V9Z1G3,https://www.oceanwildernessinn.com,https://www.facebook.com/OceanWildernessInn,,48.38038,-123.8704,
4540884,Quality Inn Kamloops,Accommodation,Accom - Hotel,1860 Rogers Pl,Kamloops,Thompson Okanagan,1860 Rogers Pl,V1S1T7,https://www.choicehotels.com/en-ca/british-columbia/kamloops/quality-inn-hotels/cn517,,,50.6519,-120.3689,
4540299,Hilton Vancouver Metrotown,Accommodation,Accom - Motel,6083 McKay Ave,Burnaby,Vancouver Coast & Mountains,6083 McKay Ave,V5H2W7,https://www.hilton.com/en/hotels/yvrvmhf-hilton-vancouver-metrotown/?SEO_id=GMB-HF-YVRVMHF&y_source=1_MjIwNTY2Ny03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,https://www.facebook.com/HiltonVancouverMetro,https://twitter.com/hiltonvanmetro,49.22866,-123.0044,
4567311,Haterleigh Heritage Inn,Accommodation,Accom - B&B,243 Kingston St,Victoria,Vancouver Island,243 Kingston St,V8V1V5,https://www.facebook.com/haterleigh,,,48.42082,-123.3774,
4541310,Pacific Sands Beach Resort,Accommodation,Accom - Cabin/Cottage,1421 Pacific Rim Hwy,Tofino,Vancouver Island,1421 Pacific Rim Hwy.,V0R2Z0,http://www.pacificsands.com,https://www.facebook.com/PacificSandsResort,http://twitter.com/pacificsands,49.10635,-125.8725,
4539798,Best Western Plus Burnaby Hotel,Accommodation,Accom - Motel,5411 Kingsway St,Burnaby,Vancouver Coast & Mountains,5411 Kingsway,V5H2G1,http://www.bestwesternkingsinn.com/,,,49.22432,-122.9859,
4541039,Terracana Ranch & Resort,Accommodation,Accom - Cabin/Cottage;Accom - Guest Ranch,12155 Yellowhead Hwy 16,Tete Jaune Cache,Thompson Okanagan,12155 Hwy 16 Mount Robson Fraser River Valley,V0E2Z0,http://www.terracana.com/,http://www.facebook.com/TerracanaRanchResort,https://twitter.com/terracanaranch,53.04906,-119.5937,
4540533,Travelodge Hotel - Vancouver Airport,Accommodation,Accom - Hotel,3071 St Edwards Dr,Richmond,Vancouver Coast & Mountains,3071 St. Edwards Dr,V6X3K4,https://www.wyndhamhotels.com/travelodge/richmond-british-columbia/travelodge-hotel-vancouver-airport/overview?CID=LC:TL::GGL:RIO:National:09674,,,49.19138,-123.113,
4539675,Golden Village Inn,Accommodation,Accom - Motel,1439 Lafontaine Rd,Golden,Kootenay Rockies,1439 Lafontaine Rd,V0A1H3,https://goldenvillagelodge.com/,,,51.30227,-116.9498,
4539741,Skagit Motor Inn,Accommodation,Accom - Motel,655 3rd Ave,Hope,Vancouver Coast & Mountains,655 3rd Ave P.O.Box 908,V0X1L0,http://www.skagitmotel.ca/,,,49.38211,-121.4432,
4540415,Executive Plaza Coquitlam,Accommodation,Accom - Motel,405 North Rd,Coquitlam,Vancouver Coast & Mountains,405 North Rd,V3K3V9,https://www.executivehotels.net/mobile/coquitlam-hotel/,https://www.facebook.com/pages/Executive-Hotel-Coquitlam/92906651372,https://twitter.com/exechotelcoq,49.24652,-122.8914,
4567863,Super 8 Castlegar,Accommodation,Accom - Motel,651 - 18th St,Castlegar,Kootenay Rockies,651 18th St,V1N2N1,http://www.super8castlegar.com,https://www.facebook.com/Super8,,49.30064,-117.6562,
4553570,North Shore Inn,Accommodation,Accom - Motel,687 Hwy 3A,Nelson,Kootenay Rockies,687 Highway 3A,V1L6M6,http://www.nshoreinn.com,,,49.51451,-117.285,
4541210,Tumbleweed Motel,Accommodation,Accom - Motel,1221 Quartz Rd,Cache Creek,Thompson Okanagan,1221 Quartz Road,V0K1H0,http://tumbleweedcachecreek.com/,,,50.81104,-121.3228,
4540723,Delta Whistler Village Suites,Accommodation,Accom - Motel,4308 Main St,Whistler,Vancouver Coast & Mountains,4308 Main St,V0N1B4,http://www.marriott.com/hotels/travel/ysewv-delta-hotels-whistler-village-suites/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,https://www.facebook.com/DeltaWhistler,,50.11691,-122.9557,
4539546,Prestige Vernon Lodge and Conference Centre,Accommodation,Accom - Hotel;Accom - Motel,3914 - 32nd St,Vernon,Thompson Okanagan,3914 32 St,V1T5P1,https://www.prestigehotelsandresorts.com/locations/vernon-lodge/overview/,,,50.27143,-119.2748,
4577171,Seaport B&B,Accommodation,Accom - Cabin/Cottage,371 Beach Rd,Sandspit,Northern British Columbia,371 Beach Rd,V0T1T0,https://www.seaportbb.com/,https://www.facebook.com/#!/pages/Moresby-Explorers/52092092264,,53.2469,-131.8238,
4566705,Luna B&B,Accommodation,Accom - B&B,558 Central Ave,Grand Forks,Thompson Okanagan,558 Central Avenue,V0H1H0,https://www.facebook.com/CASA-LUNA-BB-Grand-Forks-BC-Canada-505277349547361/,,,49.03247,-118.442,
4572703,Eles Escape B&B by the Sea,Accommodation,Accom - B&B,6976 Jacks Rd,Lantzville,Vancouver Island,7461 Lantzville Rd,V0R2H0,http://www.elesescape.com,https://www.facebook.com/VancouverIslandELESESCAPEBBB,,49.25825,-124.105,
4569489,Little Dipper Hideaway B&B & Campground,Accommodation,Accom - B&B;Accom - Cabin/Cottage;Accom - Campground/RV Parks,Highway 33,Westbridge,Thompson Okanagan,3790 Blythe-Rhone Rd,V0H2B0,http://www.littledipperhideaway.com/,,,49.03137,-119.431,
4577198,Kal Lake Hideaway B&B Vacation Resort,Accommodation,Accom - B&B,16011 Greenhow Crt,Lake Country,Thompson Okanagan,16011 Greenhow Crt,V4V2E6,https://www.facebook.com/Kal-Lake-Hideaway-B-B-314576271944595/,,,50.11387,-119.3642,
4576561,Smillie's B&B,Accommodation,Accom - B&B,97 Bayview Dr,Port Clements,Northern British Columbia,97 Bayveiw Dr Box 473,V0T1R0,https://www.gosmillie.com/,,,53.68895,-132.1848,
4577111,Moutcha Bay Resort & Marina,Accommodation,Accom - Motel;Accom - Campground/RV Parks;A&A - Activities,KM 43 Head Bay Road,Tahsis,Vancouver Island,KM 43 Head Bay Road,V0P1X0,https://www.nootkamarineadventures.com/fishing-resorts/moutcha-bay-resort/,https://www.facebook.com/nootkamarineadventures/,http://twitter.com/nootkamarine,49.7896,-126.4601,
4567936,Donna's B&B,Accommodation,Accom - B&B,15056 Buena Vista Ave,White Rock,Vancouver Coast & Mountains,15056 Buena Vista Ave,V4B1X9,https://www.facebook.com/OceanGardenTerrace/,,,49.02377,-122.8048,
4569453,Canyon Farms RV Park,Accommodation,Accom - Campground/RV Parks,4020 Field Rd,Kelowna,Thompson Okanagan,4020 Field Rd,V1W4G1,http://www.canyonfarmsrv.com,http://www.facebook.com/pages/Canyon-Farms-Rv-Park/245522658803821,,49.83757,-119.373,
4570659,Hedley Inn & Hostel,Accommodation,Accom - Hostel;Accom - Cabin/Cottage,896 Scott Ave,Hedley,Thompson Okanagan,896 Scott Avenue,V0X1K0,http://hedleyinn.ca/,,,49.35796,-120.0769,
4546235,Piccadilly Motel,Accommodation,Accom - Motel,4874 Saint Joseph St,Radium Hot Springs,Kootenay Rockies,4874 St Joseph Street,V0A1M0,http://www.thepiccadilly.ca,http://www.facebook.com/#!/pages/Piccadilly-Motel/217662548261451,https://twitter.com/#!/PiccadillyMotel,50.61996,-116.0728,
4541832,Heavens Edge Mountain Lodge,Accommodation,Accom - B&B;Accom - Cabin/Cottage,13655 Glacier Rd,Tete Jaune Cache,Thompson Okanagan,13655 Glacier Road,V0E2Z0,http://www.heavensedge.org/,,,52.96141,-119.4361,
4557161,Casa Grande Inn - B&B on the Beach,Accommodation,Accom - B&B,201 - 1070 Lakeshore Dr,Penticton,Thompson Okanagan,Unit #201 1070 Lakeshore Dr W,V2A1C1,http://www.casagrandeinn.ca,https://www.facebook.com/CGI.Penticton,http://twitter.com/CasaGrandeInn,49.5011,-119.611,
4545346,Cedars Motel - Sicamous,Accommodation,Accom - Motel,1210 Paradise Ave,Sicamous,Thompson Okanagan,1210 Paradise Ave PO Box 255,V0E2V0,http://cedarsmotelsicamous.com,http://www.facebook.com/cedarsmotelsicamousbc,,50.83686,-118.9819,
4576422,A Day's Dream B&B,Accommodation,Accom - B&B,6093 Jackson Cres,Peachland,Thompson Okanagan,6093 Jackson Cres,V0H1X4,http://adaysdreambb.com,https://www.facebook.com/#!/pages/A-Days-Dream-Bed-Breakfast/188694711204607?sk=app_178100032226381,,49.76332,-119.7579,
4558810,The Parkside Hotel & Spa,Accommodation,Accom - Motel;A&A - Activities,810 Humboldt St,Victoria,Vancouver Island,810 Humboldt St,V8V5B1,http://www.parksidevictoria.com,https://www.facebook.com/Parkside.Victoria,https://twitter.com/parkside_hotel,48.42026,-123.3629,
900010877,Holiday Inn & Suites - Kamloops,Accommodation,Accom - Hotel,675 Tranquille Rd,Kamloops,Thompson Okanagan,675 Tranquille Rd,V2B3H7,http://www.holidayinn.com/kamloopsbc,https://www.facebook.com/holidayinnsuiteskamloops,,50.69657,-120.361,
4558204,Shoreline B&B,Accommodation,Accom - B&B,2633 Bath St,Kelowna,Thompson Okanagan,2633 Bath St,V1Y1M3,http://www.shore-line.ca,,,49.87385,-119.4979,
900012091,Best Western Plus Revelstoke,Accommodation,Accom - Hotel,1925 Laforme Boulevard,Revelstoke,Kootenay Rockies,1925 Laforme Blvd,V0E2S0,http://www.revelstokebestwestern.com,,,51.01022,-118.2192,
4573334,River Heights Motel,Accommodation,Accom - Motel,1820 Cliffe Ave,Courtenay,Vancouver Island,1820 Cliffe Ave,V9N2K8,http://www.motelriverheights.com,,,49.68329,-124.9878,
4556835,Heritage Inn,Accommodation,Accom - Motel,570 Old Hope Princeton Way,Hope,Vancouver Coast & Mountains,570 Old Hope Princeton Way,V0X1L0,http://www.heritageinnhope.com/,,,49.37523,-121.4317,
900012168,Golden Nordic Ski Club,Accommodation,Accom - Cabin/Cottage,1690 Hector Trail,Golden,Kootenay Rockies,1690 Hector Trail,V0A1H0,http://www.goldennordicclub.ca,,,51.30148,-117.0553,
900306297,Harrison Lake View Resort,Accommodation,Accom - Hotel,298 Lillooet Rd,Harrison Hot Springs,Vancouver Coast & Mountains,298 Lillooet Avenue,V0X1L0,http://harrisonlakeview.com/,,,49.30217,-121.783,
900306259,Stonekroft Guesthouse,Accommodation,Accom - B&B,2021 Mable Rd,Shawnigan Lake,Vancouver Island,2021 Mable Rd,V0R2W3,https://www.facebook.com/stonekroftguesthouse/?ref=page_internal,,,48.62088,-123.6429,
4540703,Ocean Breeze Executive B&B,Accommodation,Accom - B&B,462 E 1st St,North Vancouver,Vancouver Coast & Mountains,462 1st St E,V7L1B7,http://www.oceanbreezevancouver.com/,https://www.facebook.com/oceanbreezevancouver,https://twitter.com/oceanbreezebb,49.30719,-123.067,
4541561,'eh' Canadian Lodge,Accommodation,Accom - B&B;Accom - Cabin/Cottage,2476 Golden Donald Upper Rd Blaeberry Valley,Golden,Kootenay Rockies,2476 Golden Donald Upper Rd,V0A1H1,http://ehcanadianlodge.com/,,,51.31371,-116.957,
